X,Y
-89.3726,48.5784
-89.0447,50.3083
-89.2889,48.3471
-90.7993,49.1433
-89.2999,48.3496
-89.1243,49.7609
-89.8999,48.5988
-89.2829,50.589
-89.0701,50.2791
-89.6059,48.6328
-88.711,48.4588
-89.042,50.3102
-88.2056,50.4496
-90.6892,48.2612
-90.4621,48.6559
-90.677,48.2331
-89.3678,48.6793
-90.4846,48.8579
-90.468,48.647
-88.6179,50.8484
-89.4723,48.5943
-90.2204,48.4812
-89.3813,49.1937
-90.218,48.3038
-88.9079,50.2243
-89.3963,48.7651
-90.3123,48.6129
-89.2963,48.9588
-88.6678,48.7923
-90.1415,48.1751
-90.2463,48.6275
-89.6634,48.6166
-90.6478,48.2541
-89.6295,48.4082
-81.2314,48.2068
-81.7138,47.7586
-81.3581,48.426
-82.2722,48.1676
-81.4924,48.3266
-81.7102,47.6884
-81.3503,48.0635
-81.8313,47.9323
-81.5328,48.3264
-81.9524,48.2535
-81.7805,48.6398
-81.6035,48.5959
-82.2499,48.1886
-81.0918,47.6519
-80.9529,48.1567
-81.1635,47.5618
-85.4291,48.1675
-86.0012,48.693
-86.2557,48.9459
-85.9326,49.0433
-86.1083,49.3947
-84.8497,48.2256
-84.0229,48.595
-84.2033,48.2756
-84.5568,47.5287
-85.7615,49.1567
-86.3049,49.3331
-85.6354,48.6524
-85.9225,48.6896
-79.2655,46.2898
-79.1766,46.3865
-79.0919,46.3177
-79.7125,46.1085
-79.9975,46.1609
-78.8547,46.1731
-78.7988,46.3718
-79.3298,46.3538
-79.3337,46.3547
-80.3361,47.2838
-79.38,46.5912
-79.4117,46.2191
-80.0067,46.9367
-80.3129,47.1379
-79.5452,45.9751
-79.3948,46.7057
-80.0183,46.1548
-80.0904,46.959
-79.7702,46.4215
-79.9869,46.9429
-80.027,46.7605
-80.2056,47.0796
-79.8162,47.1167
-80.0888,46.824
-79.7404,46.6398
-80.0089,46.8927
-80.0388,46.8335
-80.6006,47.2787
-78.4128,46.2845
-80.1855,47.362
-80.3281,47.3989
-79.3192,46.1475
-78.8493,46.3764
-79.7015,47.2243
-79.4828,47.1137
-79.7398,47.0592
-79.7737,47.1316
-79.6441,47.0932
-79.8309,47.2284
-80.1686,47.0874
-80.0968,47.2812
-80.2184,47.1948
-80.159,47.1152
-80.1831,47.1721
-79.9777,47.4935
-79.8704,47.2333
-80.1042,47.1607
-80.7117,47.2817
-79.8987,47.0797
-80.3119,46.8049
-78.632,46.3208
-79.9907,47.3019
-80.2747,46.8416
-80.0603,46.1209
-80.0123,47.4164
-79.8717,47.2369
-80.0928,47.364
-80.4215,47.3364
-79.7475,47.0674
-80.2394,47.2994
-80.6725,47.4265
-79.9103,46.7703
-80.3813,47.3767
-79.7553,46.9019
-80.2319,47.1778
-80.4011,47.3831
-80.4786,47.4582
-80.1027,46.1393
-79.9206,46.0549
-79.8618,46.9552
-79.8004,46.8799
-79.7401,46.9341
-79.7063,46.0941
-92.6096,48.5672
-92.8735,49.2604
-92.0484,48.3507
-92.7479,48.8221
-91.6859,48.3804
-91.8959,49.159
-91.9285,48.2776
-93.651,49.1264
-92.6115,48.8487
-92.7619,48.7412
-91.6251,49.0301
-93.3025,48.8436
-92.9532,49.2335
-92.0739,49.0265
-91.919,48.3414
-91.4932,48.8665
-91.8572,48.8698
-91.8452,48.3848
-91.733,48.3341
-91.3117,48.6697
-91.628,49.0238
-91.4458,48.8587
-91.6408,48.3007
-90.969,48.6786
-93.4042,49.1186
-94.0946,48.9791
-91.5779,48.8622
-91.9452,48.7726
-93.1575,48.6658
-83.7601,49.7079
-84.7079,49.3394
-84.9723,49.8724
-82.8828,49.6542
-76.5465,45.279
-76.7337,45.1467
-94.8835,50.1743
-94.8832,50.1654
-94.9561,50.2361
-95.0756,49.7573
-94.5875,49.6931
-93.9566,49.4103
-93.9135,49.3882
-93.5886,49.9867
-94.4641,49.7397
-93.94,49.1874
-94.2955,49.6607
-94.2484,49.4453
-94.4039,50.2954
-93.6561,49.5132
-94.6486,50.3074
-94.2303,49.7136
-94.4076,49.7044
-94.0927,50.4993
-94.6228,49.5037
-93.0954,50.2993
-93.6828,50.4304
-93.3972,50.1233
-94.1468,49.7612
-93.9847,49.0881
-79.8741,48.2375
-80.1207,48.0723
-79.5677,48.0686
-79.9036,48.1784
-80.2419,48.0462
-80.0567,47.6768
-80.6327,47.8052
-80.165,48.6485
-80.6224,48.1246
-80.0253,44.4896
-86.2457,48.703
-86.9663,50.231
-88.742,49.2815
-86.9579,50.2256
-86.9565,50.2265
-85.518,51.664
-88.5802,49.0365
-88.6215,53.5233
-87.672,49.666
-85.9236,51.6325
-86.9621,50.2319
-86.0451,49.9518
-87.3513,48.8039
-88.2516,49.1368
-88.2665,49.0763
-86.1469,48.6771
-87.4451,48.9403
-87.8958,50.5279
-87.0211,50.4234
-86.5724,51.312
-88.0793,49.2851
-87.0893,49.2452
-87.352,49.4785
-88.2588,48.9892
-87.4969,50.1526
-87.5109,48.8303
-85.9236,51.6325
-87.2423,50.4763
-86.6754,49.4966
-88.7075,49.9522
-87.9976,49.0502
-88.495,49.16
-85.923,51.6501
-87.3646,52.9495
-88.5347,48.4433
-86.771,49.7307
-88.3688,49.8551
-86.8604,49.0319
-79.2545,46.3905
-80.0496,45.9183
-78.7382,46.3589
-79.7887,46.0527
-79.6582,45.9999
-79.7767,45.8932
-80.2813,47.1377
-80.1442,47.1331
-80.1495,47.1323
-78.8808,46.3688
-79.96,46.1588
-79.979,45.8997
-79.7568,45.8642
-80.0586,46.9039
-80.1363,46.8055
-80.1186,46.8432
-80.0645,47.164
-78.7325,46.3714
-79.6389,46.4659
-80.2039,47.2847
-79.6618,46.1161
-80.0917,45.8656
-79.7811,47.0974
-79.9178,45.9334
-79.7404,45.9612
-79.8367,47.3275
-78.7133,46.2081
-79.0612,46.1569
-79.2291,46.3334
-80.1125,47.2175
-78.9537,46.4701
-79.7502,45
-79.8784,45.2588
-80.5633,45.8521
-79.638,45.7702
-79.285,45.1551
-83.3123,53.1883
-82.5118,51.9514
-84.7088,50.7876
-81.4945,49.9277
-80.5805,49.2984
-80.5701,49.069
-81.2128,49.227
-80.634,51.3221
-80.4462,49.2502
-81.4428,49.9109
-80.3375,48.95
-85.962,55.543
-80.6852,49.2691
-81.1729,49.5959
-81.1717,49.2568
-81.2966,49.2241
-81.834,49.0029
-81.6156,49.3659
-79.6566,48.8775
-81.5109,49.4941
-81.2032,49.8854
-80.1715,49.0803
-81.3992,50.0288
-81.4053,49.9164
-80.5538,49.2084
-80.6144,49.1843
-80.2358,49.795
-81.0477,48.8944
-83.775,52.6214
-81.4364,49.1904
-81.6088,52.3192
-92.4801,49.6848
-92.882,49.7309
-92.4288,49.6827
-93.3825,49.8562
-93.4116,50.009
-92.5866,49.7095
-92.6046,49.7212
-90.8349,49.6144
-91.8395,49.4562
-90.4775,49.8321
-90.5596,49.8311
-90.5892,49.7958
-91.3959,49.351
-91.5707,49.4963
-90.8325,49.636
-91.834,49.4552
-91.7104,49.4359
-93.3939,49.5414
-91.9656,49.299
-92.6871,49.8384
-93.3264,49.7844
-92.7013,49.7845
-91.9947,49.4918
-93,49.5861
-92.6047,49.7033
-91.5393,49.3448
-90.7436,50.0598
-92.1471,49.7008
-92.0475,49.6892
-92.231,49.4828
-90.8349,50.2054
-90.8357,49.8447
-91.0523,49.7172
-92.4016,49.3066
-93.7995,49.7497
-92.491,50.1022
-92.4884,50.2155
-92.5866,50.1979
-92.6596,49.7934
-92.8699,50.0996
-93.1734,49.7398
-92.0232,49.6548
-93.4603,49.5483
-92.313,49.7379
-93.0624,49.7309
-93.0624,49.7309
-91.5217,49.4723
-90.7121,49.5464
-93.2894,49.6433
-91.6247,49.4889
-90.4732,49.8878
-90.5063,49.732
-91.4523,49.7476
-92.3161,49.8134
-90.973,49.7887
-90.9964,49.7954
-91.3101,49.4847
-90.8364,49.5488
-90.1393,50.1184
-93.4044,48.6373
-93.5657,48.857
-93.9096,49.0257
-93.2919,48.6601
-92.1679,48.3903
-91.3406,48.7394
-91.1881,48.9341
-91.9824,48.6164
-91.7271,48.3008
-92.7338,48.9121
-91.3845,49.0243
-91.7654,48.2211
-91.4486,48.1012
-93.4047,48.6697
-91.0706,48.5094
-91.021,48.253
-91.9666,48.2582
-92.5734,48.5157
-93.0478,48.9933
-93.3344,48.723
-91.7731,48.7988
-91.2441,48.1882
-91.2675,48.293
-91.5127,48.4835
-91.9227,48.8075
-91.5859,48.4809
-90.9439,48.293
-91.1648,48.7124
-91.4154,48.2645
-91.8836,48.297
-92.154,48.4109
-91.234,48.1314
-91.5478,48.0584
-93.4555,48.7342
-91.6718,48.3019
-91.5826,49.035
-91.8232,48.9279
-92.1112,48.6211
-91.7147,48.2035
-92.7039,48.6628
-93.038,48.6578
-93.0407,48.6794
-91.1178,48.9888
-82.4594,49.1622
-82.209,49.3585
-82.2118,49.3594
-82.2132,49.3603
-82.1854,49.3516
-82.1813,49.3507
-83.9713,49.189
-84.1356,49.781
-82.7374,49.6567
-82.3655,49.2911
-90.2323,51.0939
-91.4467,50.7818
-90.2281,51.2359
-89.5056,51.8715
-90.2281,51.2359
-90.2256,51.2305
-90.0354,54.1719
-90.7271,50.7017
-90.8417,50.6436
-90.9667,50.7295
-89.5457,53.8399
-90.7275,50.6054
-91.7617,53.2609
-91.3398,52.9654
-90.2001,51.2263
-90.9253,53.5343
-91.8057,53.2398
-91.6921,50.1193
-91.9221,50.2179
-91.9039,50.2159
-91.7075,50.0655
-91.0158,50.2356
-90.1708,51.4684
-91.5786,50.1719
-92.037,50.2891
-91.9462,50.0139
-90.2303,51.2234
-90.7482,51.7327
-92.1248,51.6881
-90.0389,50.6556
-91.5295,49.9465
-92.3587,51.5098
-90.4718,50.9716
-90.2341,51.2325
-90.5353,50.552
-91.5056,51.1603
-91.5587,50.3695
-91.143,50.5705
-91.5106,50.5578
-90.2631,50.4002
-90.2355,51.2316
-90.077,51.1333
-90.2302,51.2252
-89.4985,53.8139
-90.6256,52.6835
-92.0162,53.9887
-91.1642,51.365
-92.4379,53.2543
-90.3407,51.4202
-91.3405,52.9474
-92.1066,50.1709
-90.2301,51.227
-91.1268,51.4363
-89.0305,51.0596
-91.1927,50.2664
-90.8023,50.6383
-90.2165,51.1907
-91.8489,49.995
-92.433,50.3951
-90.5666,50.7938
-90.9634,50.4776
-90.2367,51.2119
-92.0091,50.3473
-90.3383,50.5864
-91.0892,53.9146
-90.8569,50.6502
-91.9835,50.2301
-89.8409,53.0321
-90.8812,53.8122
-89.2051,53.4331
-90.3441,53.6577
-80.7213,46.2036
-81.289,45.9588
-82.2376,46.9956
-81.2161,46.4468
-80.8389,46.3065
-80.822,46.3128
-81.1475,46.6636
-81.1087,46.1202
-80.9135,46.7934
-81.5564,46.7516
-80.5993,46.404
-82.1159,46.1382
-81.1762,46.6133
-80.8376,46.3209
-80.9504,46.5847
-80.7962,46.9598
-80.6483,46.0549
-80.9279,46.7943
-80.5259,46.3137
-81.7416,46.3204
-80.8035,46.4072
-81.0455,46.4407
-80.7197,46.4689
-81.5837,46.7398
-81.2273,46.6492
-80.8481,46.2849
-81.6598,46.9607
-81.5119,46.2028
-81.6023,46.7631
-80.7884,46.6187
-81.7514,46.3707
-81.5399,46.0173
-81.2393,46.0957
-81.5564,46.7516
-80.8415,46.3002
-80.8883,46.2966
-80.7404,45.9886
-81.2171,46.3892
-81.372,46.5904
-81.5842,46.4392
-81.1903,46.5098
-81.5831,46.4392
-81.5559,46.7066
-80.7072,46.6635
-82.1192,46.1085
-82.1314,46.1327
-81.7718,46.2464
-80.783,46.3208
-89.1341,48.5507
-89.2759,48.3582
-89.2678,48.3565
-89.2676,48.3538
-89.292,48.3542
-89.2675,48.3502
-89.7447,48.5648
-89.8385,48.3016
-89.0432,50.3066
-89.1029,49.8117
-89.2607,48.3504
-89.2746,48.3591
-89.7223,48.577
-89.1415,48.5011
-89.8463,48.5875
-89.4853,48.5257
-89.8149,48.241
-89.4113,48.3095
-89.269,48.3538
-88.8737,50.2824
-90.4271,48.6497
-89.9027,48.3647
-89.1195,48.8479
-89.0985,50.2876
-83.3914,48.2002
-83.3851,48.4108
-83.8187,47.9421
-83.2489,48.1733
-83.2183,48.2117
-82.4588,48.6287
-82.6344,47.8823
-82.6574,48.393
-83.9952,47.9826
-83.972,48.0462
-84.1485,48.0493
-82.8102,48.1307
-83.9724,47.9598
-83.35,48.5582
-82.5094,48.6398
-83.4864,48.244
-84.157,48.1134
-83.0668,48.561
-83.7686,47.353
-83.9039,48.0282
-82.4436,48.6163
-84.0517,48.1233
-83.6355,48.2623
-82.9589,48.0095
-83.2219,47.8904
-82.801,48.596
-83.761,47.3586
-82.6391,48.243
-83.1081,48.185
-83.2414,47.9998
-83.4227,47.8072
-84.2152,48.0806
-83.1079,48.0474
-83.1223,47.2822
-83.0964,47.3646
-82.3412,47.6657
-82.5568,47.8834
-82.2624,47.2679
-82.7346,47.5596
-82.6453,47.7193
-82.0898,47.2958
-83.3466,47.8367
-83.0125,47.3859
-83.4142,47.2747
-82.1124,47.112
-82.2953,47.0993
-82.9034,47.5956
-82.1819,47.5091
-82.0555,47.4356
-82.1247,47.0678
-82.4169,47.6558
-82.5575,47.4587
-82.0247,47.1461
-83.0899,47.3665
-83.4015,48.1856
-83.2038,47.4616
-83.0806,47.9039
-81.1984,49.0561
-80.9384,48.9843
-80.8289,49.0562
-81.556,49.2079
-81.5146,49.1901
-81.4733,49.1813
-80.1678,49.8691
-80.8072,49.0022
-80.8164,49.0831
-82.4502,52.9232
-81.238,49.3133
-81.6366,52.2111
-88.3314,54.3709
-78.6408,46.0536
-78.2283,45.615
-77.794,45.7567
-77.9629,45.8622
-78.5536,45.5675
-77.7933,45.9736
-78.6913,45.6163
-78.8817,45.9746
-78.4948,45.5645
-78.3777,45.6861
-78.5141,46.0257
-78.3218,45.7262
-78.5956,45.5747
-78.5069,45.7538
-78.6878,45.8557
-77.7927,45.7306
-78.0246,45.8295
-78.5125,45.744
-78.5915,45.5801
-79.0926,45.9595
-78.2276,46.0182
-78.032,45.7145
-78.1263,45.9302
-79.0975,45.9289
-77.8615,45.8198
-78.0588,45.7422
-78.9337,45.6156
-77.7232,45.9924
-78.2713,45.4162
-78.8405,45.4716
-78.7581,45.6771
-78.779,45.9916
-78.8768,45.4921
-78.8989,45.7229
-78.3416,45.6879
-78.2268,45.2297
-78.6654,45.7463
-78.4006,45.7451
-78.4594,45.6681
-78.3827,45.4674
-78.4373,45.4192
-78.1295,45.2129
-77.5954,45.8271
-78.8735,45.7162
-78.728,45.6279
-78.594,45.7016
-78.7466,45.5166
-78.746,45.4995
-78.0808,45.0199
-78.7404,45.1915
-77.6612,45.1514
-77.575,45.1308
-78.7231,45.2092
-77.6437,45.0483
-78.2511,44.7757
-78.8965,44.7543
-77.4405,44.8988
-78.2693,44.6843
-77.7712,44.7689
-76.7855,45.1351
-78.083,44.6014
-77.6441,45.2481
-78.0039,44.9135
-78.2506,44.6263
-77.461,45.0505
-77.6276,45.2224
-76.966,45.17
-78.4253,45.2623
-76.8419,44.8732
-77.0791,44.9195
-76.987,44.8581
-77.4365,44.8629
-78.4609,45.2937
-78.4894,45.2835
-77.3469,45.0881
-78.7301,45.2588
-83.3411,47.8341
-83.8653,48.0856
-82.106,47.4396
-82.4591,47.2566
-83.8476,48.0773
-82.6497,47.5222
-81.9889,47.4866
-83.9427,48.1208
-82.9838,48.135
-82.09,47.2427
-82.4841,48.6104
-82.2756,47.8167
-82.9723,48.2207
-83.9391,48.2217
-82.286,47.1507
-82.8432,48.3758
-82.8712,47.5494
-83.7863,47.9114
-82.3802,47.7804
-80.6151,48.3809
-81.7898,48.3699
-81.8477,48.6034
-81.91,48.297
-81.7831,48.6371
-81.8486,48.6573
-81.8474,48.6664
-81.7791,48.6398
-81.8924,48.37
-81.6241,48.397
-81.471,47.9065
-81.3013,48.1878
-81.8762,48.6841
-81.7145,48.5809
-81.2285,48.1537
-81.5044,47.0704
-82.0406,47.8874
-81.8753,47.8393
-80.7562,48.2293
-81.9706,47.9339
-80.8615,48.1557
-81.0214,48.1162
-81.0816,47.8975
-81.0859,47.2659
-81.7011,48.0025
-81.7895,47.911
-81.5104,47.9747
-81.6346,48.5913
-81.2786,47.4617
-81.4054,47.5684
-81.3131,47.6884
-81.0462,47.256
-81.0369,47.1678
-81.0501,47.1534
-81.8387,48.0546
-81.0831,47.1813
-81.0066,47.2119
-81.0052,47.2128
-81.278,48.5972
-81.9845,47.8906
-81.154,47.0696
-81.8091,47.5375
-81.972,48.6501
-82.2141,47.982
-81.3313,47.6154
-82.0825,47.8421
-81.9588,48.0177
-82.065,48.0312
-81.1953,47.1802
-81.2005,47.1604
-81.4262,47.6655
-80.9079,48.5183
-81.9659,47.754
-81.1866,47.344
-81.0727,47.2929
-81.2665,48.4829
-81.9102,48.0775
-81.3415,48.7706
-81.7775,47.7339
-80.8984,48.5111
-81.2029,47.1109
-81.8861,47.1383
-81.9685,47.5354
-81.6724,47.9595
-85.2573,49.376
-84.5696,47.942
-84.5061,47.5897
-84.6489,48.2586
-85.3938,48.2201
-85.1957,49.1771
-85.345,48.439
-84.8502,48.4695
-83.9808,47.5925
-85.5279,49.5417
-86.0726,49.2415
-85.239,49.5016
-85.2055,49.663
-86.1408,49.269
-85.6904,48.7853
-85.7138,48.8809
-84.7565,49.2108
-84.8216,47.9039
-86.1208,49.4667
-86.4409,49.4777
-85.8362,49.7125
-85.7758,49.4681
-84.4103,48.7123
-86.1309,49.4461
-86.1817,49.3736
-86.1221,49.4703
-86.3367,49.5239
-86.2136,49.3604
-85.6496,48.7839
-84.578,48.617
-84.4696,48.6408
-84.6172,48.7645
-84.2007,49.0097
-84.6912,48.7831
-85.1944,48.7219
-85.2264,48.7008
-84.2498,48.6636
-84.9701,48.2458
-85.2551,48.1443
-85.2448,48.1703
-84.1408,48.67
-84.6367,47.8498
-84.0511,48.5777
-83.7752,48.627
-84.2204,48.9742
-85.3066,48.7821
-85.8605,48.8474
-84.161,48.5274
-84.6231,48.0871
-84.6191,48.087
-84.7273,47.7023
-85.5201,48.4171
-85.7853,48.798
-85.2985,48.5759
-85.2902,48.018
-85.338,48.1986
-85.3891,48.7122
-81.633,47.4774
-82.0555,47.5004
-81.5862,47.448
-81.9119,48.1719
-81.3058,48.4909
-81.5805,48.6041
-80.9288,48.0721
-82.0575,48.1248
-81.7226,48.3883
-81.94,48.017
-82.0098,47.9525
-81.4406,48.4275
-81.0475,48.7144
-81.8063,48.1322
-81.6632,47.9748
-81.9185,48.018
-81.85,48.1724
-81.8857,48.0579
-80.9815,47.211
-81.6757,47.1847
-81.318,48.4945
-81.5898,47.9995
-80.842,46.6008
-81.2939,46.3989
-80.3583,46.2112
-80.7778,46.643
-80.5921,47.0141
-80.6123,46.7685
-80.5847,46.9538
-80.7527,47.0011
-80.8907,46.3983
-82.3436,46.2897
-82.2416,46.9442
-80.3253,46.0418
-80.7392,46.5133
-80.8315,46.6107
-80.6371,46.189
-80.8894,46.4019
-80.8591,46.5432
-82.0561,46.1901
-80.592,47.024
-80.8386,46.4073
-80.7661,46.6131
-80.8144,47.0327
-82.5661,47.0302
-80.8027,46.616
-80.7832,46.6169
-81.6639,45.9051
-82.4234,46.4633
-80.5916,46.9034
-80.8629,46.5729
-81.6027,45.9729
-80.8244,46.3749
-81.3466,46.702
-81.2189,46.499
-81.3464,46.873
-81.7046,46.5726
-80.7818,46.6187
-81.8353,46.6716
-80.8616,46.5792
-80.8394,46.5981
-80.4253,46.6165
-80.7631,46.1155
-82.1263,46.5179
-80.9012,47.0589
-81.5594,47.0396
-80.7619,46.1074
-80.798,46.4837
-80.8001,46.9778
-80.7982,46.4288
-81.6475,46.7061
-80.9804,46.429
-81.13,46.3749
-80.8826,46.5198
-80.8612,46.7322
-80.8432,46.6134
-82.2216,46.2317
-80.9242,46.6189
-81.421,46.8512
-81.8241,46.5331
-80.9121,46.8483
-81.0324,46.258
-81.143,46.3659
-80.9262,47.0787
-81.7904,46.366
-80.742,46.4737
-81.4183,45.9908
-81.9493,46.758
-80.8968,47.2982
-81.5162,45.9643
-81.4054,47.0438
-81.7309,46.0973
-81.0262,46.923
-81.8187,46.0868
-81.8121,46.5161
-81.7696,46.0934
-81.0446,46.9104
-81.2687,46.3
-81.7384,46.6606
-80.5737,46.5137
-80.5427,46.6396
-81.8469,46.0703
-80.7081,46.9767
-81.8303,46.687
-80.6156,46.8576
-80.7,47.0153
-80.6542,46.9756
-80.8629,46.5819
-81.9024,46.537
-80.7077,47.0478
-81.9037,46.537
-80.8094,46.9508
-81.9663,46.6877
-80.6759,46.4276
-81.1163,46.077
-81.8198,46.4251
-81.9137,46.7457
-81.3474,46.8244
-80.9474,46.9311
-80.9277,46.9059
-81.0429,46.3759
-81.5496,46.7255
-80.9366,47.1903
-80.6564,46.6346
-80.4598,46.5591
-81.7751,46.115
-80.9322,46.4722
-80.8212,46.9481
-80.5426,46.6477
-80.449,46.7318
-80.8232,46.3632
-80.8346,46.4379
-80.9661,46.4362
-80.6519,46.9144
-80.5607,46.9915
-80.7727,46.6223
-80.4614,46.9263
-81.3077,46.9928
-80.8337,46.7573
-80.6537,46.6355
-81.0629,46.8231
-81.7852,46.006
-82.1623,46.981
-82.1783,46.7505
-82.3483,46.8998
-82.3418,46.8504
-80.4859,46.6978
-81.948,47.0604
-82.3496,46.8989
-82.5502,46.9827
-82.1028,46.7756
-82.3283,46.9963
-82.0443,46.1137
-82.0299,46.1048
-81.7118,47.0234
-80.7893,46.7096
-82.0674,46.7732
-80.6268,46.7569
-81.4137,46.5893
-81.951,46.182
-81.8788,46.2069
-80.5617,46.5487
-80.5479,46.3183
-80.5827,46.5317
-89.2607,48.3504
-79.868,47.2846
-80.1601,46.875
-80.3559,46.7395
-80.2479,46.7919
-79.9846,46.5802
-79.6947,46.7473
-79.703,46.8383
-79.8479,46.9326
-80.2687,46.8991
-79.0714,46.311
-79.9813,46.9599
-78.8781,46.3391
-80.3907,45.6173
-80.1318,45.6877
-80.5354,45.8025
-80.3492,45.7692
-80.2483,45.7155
-80.372,45.8026
-80.3707,45.8008
-80.1395,45.6886
-79.7998,44.8754
-78.8801,45.4049
-79.8875,45.2481
-80.5411,45.8953
-79.855,45.029
-80.3441,45.7629
-80.2855,45.7247
-79.6827,45.5646
-80.5502,45.8845
-80.1841,45.7115
-80.1141,45.6695
-80.4253,45.6175
-79.206,45.9262
-80.3886,45.8153
-80.3884,45.5975
-80.3257,45.905
-79.8226,44.9954
-80.2996,45.7248
-80.5541,45.8827
-80.613,45.9297
-80.5193,45.8817
-79.5744,45.7901
-80.4142,45.8281
-80.0121,45.4851
-80.1289,45.2952
-80.4996,45.9203
-80.0552,45.5088
-79.6599,45.2834
-79.9938,45.4336
-79.9979,45.4183
-80.1087,45.1195
-79.0367,45.089
-80.415,45.6247
-79.7309,45.413
-80.1924,46.0301
-79.573,44.934
-80.0295,45.5905
-80.0717,45.5162
-80.3605,45.7909
-80.3605,45.7909
-79.5812,45.3689
-79.5728,45.3976
-79.2338,44.8762
-80.2871,45.6977
-80.5009,45.7718
-80.2601,45.504
-80.0385,45.136
-79.8442,45.2477
-80.0417,45.3971
-80.1753,45.7006
-80.0999,45.5956
-79.986,45.6568
-80.4034,45.6264
-79.5728,45.3976
-80.5145,45.9888
-79.7657,44.9894
-80.5753,45.6371
-80.5523,45.9358
-79.5392,45.7608
-80.2063,45.9582
-80.2915,45.5547
-79.8519,45.1793
-80.0514,45.2775
-80.701,45.8832
-79.3191,45.3365
-80.1346,45.1701
-80.0305,45.6058
-80.1985,45.2471
-79.297,45.7323
-79.644,45.0915
-79.728,44.9737
-79.8703,45.2173
-80.621,45.7065
-79.9264,45.415
-79.9259,45.1728
-79.8444,45.3611
-79.7033,44.8285
-79.7654,44.8832
-79.9646,45.0742
-76.6452,45.2975
-78.2677,46.2523
-77.7179,45.6982
-77.5763,45.9985
-77.5213,46.0106
-77.3209,45.8204
-78.2929,46.162
-77.1938,45.4341
-77.1782,45.4272
-78.0297,46.1204
-77.3714,45.7059
-77.7315,46.1092
-77.7574,45.6667
-77.817,45.6769
-77.2233,45.6963
-76.5221,45.3226
-77.449,45.8645
-77.4459,44.4855
-76.9529,44.6364
-77.2557,44.5426
-76.8283,44.8032
-94.0604,52.6163
-86.2359,49.3416
-85.1334,48.6049
-85.1023,48.6385
-84.1513,47.5094
-85.8412,49.1494
-84.8471,48.3524
-84.4723,47.463
-84.9328,48.3342
-84.8304,48.1092
-84.965,48.1027
-86.244,48.8109
-84.2096,47.4119
-84.8838,48.767
-84.6031,48.945
-84.8279,48.8019
-84.2881,48.5314
-85.1087,48.6144
-85.0398,48.6744
-86.4495,49.3239
-84.6018,48.4016
-84.9221,48.6309
-84.9458,48.3812
-90.0146,48.6218
-89.9353,48.605
-89.2607,48.3504
-89.8135,48.3382
-89.3888,48.5475
-89.2705,48.3574
-89.889,48.788
-89.2912,48.518
-89.4312,49.2313
-90.022,50.4303
-89.5017,50.0511
-88.9943,50.1455
-90.2639,48.655
-90.5487,48.8566
-89.9401,49.1268
-90.2756,48.5122
-90.0319,48.6042
-89.8814,48.7504
-90.5826,48.4929
-89.1206,49.6108
-89.416,48.5506
-89.832,48.38
-90.7443,48.2335
-89.1069,49.808
-89.3064,50.0264
-89.9753,49.1646
-89.1095,49.8035
-89.629,48.9454
-90.7871,48.8012
-90.4402,48.659
-89.1184,48.8209
-90.0617,50.2433
-89.5492,48.1518
-90.6792,48.333
-88.1847,50.6836
-90.8429,48.4504
-90.8143,48.4238
-90.8682,49.2948
-90.7629,48.1169
-89.8194,48.9319
-89.3634,48.8162
-89.1627,49.9671
-89.4727,48.8229
-89.4569,48.7782
-88.6252,50.4031
-89.2287,50.3382
-89.3083,50.3862
-89.0264,49.9111
-90.3152,48.1973
-89.5066,48.9571
-89.7154,50.1732
-88.9428,49.5617
-89.2695,49.1509
-88.6712,50.5104
-88.9988,49.917
-89.3169,50.0415
-89.6275,50.2049
-89.4393,50.3619
-89.5931,50.1139
-90.6573,48.3397
-88.9306,50.0926
-89.397,48.9504
-88.3814,50.2444
-89.3654,49.149
-88.999,49.9206
-89.1275,49.0367
-90.7954,48.7977
-89.253,49.0883
-89.1518,50.8443
-90.8513,48.3147
-90.1259,48.4536
-90.5055,48.4355
-89.5231,49.5505
-89.6279,49.5455
-89.3686,49.7877
-89.4661,49.7101
-90.0761,48.5676
-89.1216,49.6341
-89.9064,48.4762
-89.7391,48.9608
-89.3423,49.2394
-89.0002,49.9169
-90.1719,48.1129
-88.945,49.8243
-89.2439,49.1298
-89.1013,50.3172
-89.5178,48.9352
-89.533,48.9385
-90.1394,48.7905
-89.8902,48.9751
-88.7438,50.7575
-88.88,49.005
-89.0886,50.3165
-88.8979,49.9717
-89.3489,48.7985
-89.8303,48.955
-89.4059,49.3326
-90.2674,49.3388
-89.8294,48.7697
-89.0181,50.3115
-89.2833,48.8538
-88.6561,50.4836
-88.9748,50.0109
-88.9832,49.9775
-89.2179,49.0089
-89.0055,48.5881
-89.1607,50.1407
-88.1834,50.4615
-89.2778,49.2713
-89.5205,50.0363
-89.2843,48.5748
-89.7858,49.0146
-89.1138,50.3143
-89.2843,48.5748
-80.9823,48.5813
-81.283,48.0448
-81.8472,47.2592
-80.9395,48.0667
-81.4424,48.4797
-81.7141,47.6848
-81.3456,47.1592
-79.7006,46.9382
-79.9368,46.8848
-80.1565,46.7715
-79.4678,46.992
-79.4885,47.0067
-79.8289,46.8982
-79.9091,46.1781
-80.5416,47.076
-80.3963,46.755
-80.3735,46.6919
-80.3166,47.1577
-80.0341,47.2438
-80.2882,46.9154
-80.2025,47.1155
-80.2375,46.88
-79.7853,46.7384
