longitude,latitude,Province,City / Town
-81.4263,46.0187,Ontario,Espanola
-80.6739,46.5501,Ontario,Greater Sudbury
-81.1033,46.0015,Ontario,Greater Sudbury
-81.1301,46.4155,Ontario,Greater Sudbury
-81.7681,46.9034,Ontario,Rayside-Balfour
-81.6419,46.7827,Ontario,Rayside-Balfour
-80.8626,46.7259,Ontario,Greater Sudbury
-81.7162,46.4583,Ontario,Espanola
-81.8114,46.7276,Ontario,Espanola
-80.559,46.2473,Ontario,Greater Sudbury
-80.9412,46.672,Ontario,Greater Sudbury
-81.1626,46.3929,Ontario,Greater Sudbury
-80.7714,46.6268,Ontario,Greater Sudbury
-81.3608,46.8604,Ontario,Rayside-Balfour
-86.7447,49.4698,Ontario,Greenstone
-88.5231,48.9563,Ontario,Thunder Bay
-88.7369,49.2142,Ontario,Thunder Bay
-85.5192,49.8294,Ontario,Hornepayne
-87.802,50.8164,Ontario,Greenstone
-85.8425,50.2648,Ontario,Greenstone
-88.0564,51.0194,Ontario,Greenstone
-87.511,48.8393,Ontario,Greenstone
-87.4237,51.367,Ontario,Greenstone
-86.9579,50.2319,Ontario,Greenstone
-86.5631,49.7122,Ontario,Greenstone
-86.3054,50.2685,Ontario,Greenstone
-86.6219,49.2806,Ontario,Marathon
-87.0527,49.6941,Ontario,Greenstone
-86.9584,49.7193,Ontario,Greenstone
-86.4802,49.6758,Ontario,Greenstone
-86.9519,49.2902,Ontario,Greenstone
-88.4396,48.9034,Ontario,Thunder Bay
-89.1163,49.4148,Ontario,Thunder Bay
-87.3638,49.1997,Ontario,Greenstone
-86.6568,50.1892,Ontario,Greenstone
-86.928,50.5728,Ontario,Greenstone
-87.2768,50.8099,Ontario,Greenstone
-87.8078,49.4943,Ontario,Greenstone
-86.8426,49.0472,Ontario,Marathon
-88.0607,50.3287,Ontario,Greenstone
-86.9387,48.8134,Ontario,Marathon
-87.1702,48.7953,Ontario,Marathon
-88.736,49.1872,Ontario,Thunder Bay
-87.128,49.3396,Ontario,Greenstone
-85.8096,49.8957,Ontario,Hornepayne
-87.0749,48.7864,Ontario,Marathon
-91.5932,50.4887,Ontario,Dryden
-90.0798,52.3251,Ontario,Ear Falls
-92.2519,52.3139,Ontario,Ear Falls
-89.0034,52.1734,Ontario,Greenstone
-92.0441,51.6075,Ontario,Ear Falls
-90.1421,51.1215,Ontario,Atikokan
-89.0872,52.7115,Ontario,Greenstone
-90.6733,51.3581,Ontario,Dryden
-90.8741,51.9824,Ontario,Ear Falls
-90.1911,51.4914,Ontario,Dryden
-90.2286,51.3484,Ontario,Atikokan
-92.0496,50.0823,Ontario,Dryden
-90.2504,51.223,Ontario,Atikokan
-91.9722,50.4324,Ontario,Dryden
-92.1435,50.2989,Ontario,Dryden
-89.947,53.8172,Ontario,Ear Falls
-91.9675,50.1941,Ontario,Dryden
-91.1404,51.5283,Ontario,Ear Falls
-91.5295,50.1759,Ontario,Dryden
-90.8433,50.7948,Ontario,Dryden
-91.4571,49.9024,Ontario,Atikokan
-91.82,51.7269,Ontario,Ear Falls
-90.2679,50.9527,Ontario,Atikokan
-90.6913,50.7109,Ontario,Atikokan
-91.9045,52.1224,Ontario,Ear Falls
-92.2224,50.1142,Ontario,Dryden
-91.6863,53.5676,Ontario,Ear Falls
-90.5157,50.415,Ontario,Atikokan
-90.1701,51.4819,Ontario,Atikokan
-90.3639,50.4107,Ontario,Atikokan
-92.0351,50.1092,Ontario,Dryden
-91.7831,53.3529,Ontario,Ear Falls
-91.2626,53.2206,Ontario,Ear Falls
-90.3423,51.7153,Ontario,Ear Falls
-90.0485,51.3575,Ontario,Atikokan
-87.1035,49.4791,Ontario,Greenstone
-87.7635,51.0685,Ontario,Greenstone
-88.3107,48.6711,Ontario,Thunder Bay
-87.8168,51.6616,Ontario,Greenstone
-86.5623,49.7931,Ontario,Greenstone
-86.5693,49.7877,Ontario,Greenstone
-87.6383,49.9504,Ontario,Greenstone
-86.9649,50.2256,Ontario,Greenstone
-88.4907,51.0902,Ontario,Greenstone
-87.065,51.6464,Ontario,Greenstone
-88.0592,49.6271,Ontario,Greenstone
-88.0311,49.6094,Ontario,Greenstone
-87.1337,49.4349,Ontario,Greenstone
-88.2964,48.6442,Ontario,Thunder Bay
-88.8826,49.1831,Ontario,Thunder Bay
-87.1429,48.7953,Ontario,Marathon
-87.8029,50.8703,Ontario,Greenstone
-87.9577,52.173,Ontario,Greenstone
-88.5488,49.0828,Ontario,Thunder Bay
-86.4488,49.9994,Ontario,Greenstone
-87.4126,48.9453,Ontario,Greenstone
-87.6126,49.0391,Ontario,Greenstone
-86.5125,49.3984,Ontario,Marathon
-87.1375,48.7891,Ontario,Marathon
-86.2874,48.6641,Ontario,Marathon
-87.2125,48.7891,Ontario,Marathon
-86.3375,48.7578,Ontario,Marathon
-86.5624,48.7578,Ontario,Marathon
-86.5875,48.7734,Ontario,Marathon
-86.2624,48.6641,Ontario,Marathon
-86.6125,48.9922,Ontario,Marathon
-86.8094,48.7908,Ontario,Marathon
-86.5495,48.925,Ontario,Marathon
-86.466,49.0776,Ontario,Marathon
-89.1125,49.2422,Ontario,Thunder Bay
-89.0125,49.3047,Ontario,Thunder Bay
-94.7624,50.6797,Ontario,Red Lake
-93.7625,50.4609,Ontario,Ear Falls
-94.0694,51.8828,Ontario,Red Lake
-94.736,51.414,Ontario,Red Lake
-94.7084,51.2578,Ontario,Red Lake
-94.125,51.1015,Ontario,Red Lake
-93.0416,52.4453,Ontario,Red Lake
-92.9375,50.7734,Ontario,Ear Falls
-93.9861,51.8047,Ontario,Red Lake
-93.4126,50.7579,Ontario,Ear Falls
-92.5694,51.2422,Ontario,Ear Falls
-94.125,51.9454,Ontario,Red Lake
-94.3472,51.7266,Ontario,Red Lake
-94.0695,51.2265,Ontario,Red Lake
-94.4028,51.1484,Ontario,Red Lake
-94.0694,51.1485,Ontario,Red Lake
-93.4027,51.5078,Ontario,Red Lake
-93.1875,50.5391,Ontario,Ear Falls
-94.2639,51.6953,Ontario,Red Lake
-94.7639,51.0547,Ontario,Red Lake
-94.4028,51.1016,Ontario,Red Lake
-92.8125,50.8047,Ontario,Ear Falls
-94.3375,50.6328,Ontario,Red Lake
-94.4583,52.1484,Ontario,Red Lake
-94.7876,50.711,Ontario,Red Lake
-94.5695,51.2109,Ontario,Red Lake
-94.4375,50.5703,Ontario,Red Lake
-94.3875,50.8516,Ontario,Red Lake
-93.264,52.5703,Ontario,Red Lake
-93.486,51.336,Ontario,Red Lake
-92.7083,51.2422,Ontario,Ear Falls
-95.125,51.3047,Ontario,Red Lake
-93.1125,50.6797,Ontario,Ear Falls
-92.7125,48.9766,Ontario,Fort Frances
-93.1875,48.8672,Ontario,Fort Frances
-93.0816,48.746,Ontario,Fort Frances
-93.1364,48.879,Ontario,Fort Frances
-93.0275,49.3217,Ontario,Dryden
-93.238,50.1579,Ontario,Ear Falls
-94.253,50.4302,Ontario,Red Lake
-93.1887,50.0816,Ontario,Dryden
-94.1192,50.4271,Ontario,Red Lake
-94.7276,50.1228,Ontario,Red Lake
-93.9327,50.2489,Ontario,Red Lake
-94.6758,50.2405,Ontario,Red Lake
-93.8951,49.7365,Ontario,Ear Falls
-93.9448,50.1498,Ontario,Ear Falls
-93.0783,50.0907,Ontario,Dryden
-93.3409,48.8624,Ontario,Fort Frances
-92.5777,48.4996,Ontario,Fort Frances
-93.3006,48.9795,Ontario,Fort Frances
-92.8506,48.6649,Ontario,Fort Frances
-92.904,49.1418,Ontario,Dryden
-92.3965,49.1582,Ontario,Dryden
-93.0272,48.701,Ontario,Fort Frances
-93.0384,49.1202,Ontario,Fort Frances
-93.0137,49.1238,Ontario,Fort Frances
-93.3258,48.6466,Ontario,Fort Frances
-91.5848,48.7643,Ontario,Atikokan
-92.1139,48.4709,Ontario,Atikokan
-92.3754,48.6543,Ontario,Atikokan
-92.5745,49.195,Ontario,Dryden
-92.8294,48.9123,Ontario,Fort Frances
-92.7622,48.6963,Ontario,Fort Frances
-92.1447,48.8859,Ontario,Atikokan
-91.4899,48.7541,Ontario,Atikokan
-91.4689,48.5469,Ontario,Atikokan
-91.4413,48.5645,Ontario,Atikokan
-91.6483,48.4754,Ontario,Atikokan
-92.0346,48.724,Ontario,Atikokan
-91.2207,49.0561,Ontario,Atikokan
-92.0551,49.084,Ontario,Atikokan
-91.2457,48.7326,Ontario,Atikokan
-91.8118,48.371,Ontario,Atikokan
-91.3651,48.8244,Ontario,Atikokan
-90.9642,48.4626,Ontario,Atikokan
-91.0621,49.085,Ontario,Atikokan
-91.6679,48.9677,Ontario,Atikokan
-92.7599,49.173,Ontario,Dryden
-92.9796,48.6965,Ontario,Fort Frances
-92.4547,48.8526,Ontario,Atikokan
-92.5937,48.5204,Ontario,Fort Frances
-93.1364,48.8898,Ontario,Fort Frances
-93.0755,49.1823,Ontario,Fort Frances
-93.2756,48.6503,Ontario,Fort Frances
-92.0039,48.5572,Ontario,Atikokan
-91.9764,48.575,Ontario,Atikokan
-92.6217,48.7615,Ontario,Fort Frances
-91.3766,48.2532,Ontario,Atikokan
-91.0,48.32,Ontario,Atikokan
-93.3872,48.6958,Ontario,Fort Frances
-90.9659,48.926,Ontario,Atikokan
-92.9625,50.3359,Ontario,Ear Falls
-93.5875,50.1328,Ontario,Ear Falls
-93.6875,50.2266,Ontario,Ear Falls
-93.0125,50.2578,Ontario,Ear Falls
-93.5875,50.3046,Ontario,Ear Falls
-93.0375,50.2735,Ontario,Ear Falls
-93.1875,50.1016,Ontario,Ear Falls
-93.1875,50.0703,Ontario,Dryden
-93.3626,50.3047,Ontario,Ear Falls
-93.1375,50.2734,Ontario,Ear Falls
-93.6313,50.3678,Ontario,Ear Falls
-93.6345,49.9694,Ontario,Ear Falls
-93.7205,50.2207,Ontario,Ear Falls
-93.4487,50.2383,Ontario,Ear Falls
-93.7389,50.3204,Ontario,Ear Falls
-93.9375,50.0234,Ontario,Ear Falls
-94.1624,50.3984,Ontario,Red Lake
-93.7625,50.1015,Ontario,Ear Falls
-93.9125,49.8671,Ontario,Ear Falls
-81.7828,52.2013,Ontario,Kapuskasing
-81.0069,49.2183,Ontario,Iroquois Falls
-80.9863,49.0069,Ontario,Iroquois Falls
-80.5606,49.2219,Ontario,Iroquois Falls
-81.709,50.2999,Ontario,Kapuskasing
-82.757,52.9686,Ontario,Hearst
-81.3906,49.1276,Ontario,Timmins
-81.0896,49.4251,Ontario,Iroquois Falls
-80.7578,49.5958,Ontario,Iroquois Falls
-83.751,51.9164,Ontario,Hearst
-80.6416,48.642,Ontario,Iroquois Falls
-81.3838,49.1322,Ontario,Timmins
-81.0137,49.1868,Ontario,Iroquois Falls
-81.1643,49.0787,Ontario,Iroquois Falls
-80.645,48.9344,Ontario,Iroquois Falls
-81.5626,50.1172,Ontario,Kapuskasing
-80.9125,49.0078,Ontario,Iroquois Falls
-81.1625,48.9453,Ontario,Timmins
-80.8125,48.6641,Ontario,Iroquois Falls
-82.4774,48.0977,Ontario,Timmins
-82.5831,47.6014,Ontario,Elliot Lake
-82.3173,47.6138,Ontario,Elliot Lake
-83.8609,47.8556,Ontario,Sault Ste. Marie
-83.4137,48.5857,Ontario,Hearst
-82.9837,47.2893,Ontario,Elliot Lake
-82.3007,47.479,Ontario,Elliot Lake
-83.0796,48.0434,Ontario,Kapuskasing
-82.2125,47.6797,Ontario,Timmins
-83.7126,47.5391,Ontario,Sault Ste. Marie
-83.8374,48.1484,Ontario,Hornepayne
-82.0875,47.289,Ontario,Elliot Lake
-83.4375,47.7735,Ontario,Thessalon
-82.9124,48.0547,Ontario,Kapuskasing
-82.4375,48.2265,Ontario,Timmins
-82.3375,47.9141,Ontario,Timmins
-82.5875,47.1641,Ontario,Elliot Lake
-83.1375,48.1641,Ontario,Kapuskasing
-83.2125,47.9609,Ontario,Kapuskasing
-83.5625,47.5078,Ontario,Sault Ste. Marie
-83.0375,48.1485,Ontario,Kapuskasing
-83.1375,47.7265,Ontario,Elliot Lake
-82.3376,48.2266,Ontario,Timmins
-83.3875,47.8515,Ontario,Thessalon
-83.2875,48.1953,Ontario,Kapuskasing
-83.8374,48.0703,Ontario,Hornepayne
-82.6125,48.1328,Ontario,Kapuskasing
-82.0375,47.2578,Ontario,Espanola
-83.8875,47.9141,Ontario,Sault Ste. Marie
-83.6625,48.1328,Ontario,Hearst
-79.8073,46.7486,Ontario,North Bay
-79.6912,46.7293,Ontario,North Bay
-80.1875,45.9609,Ontario,Parry Sound
-80.0337,45.8714,Ontario,Parry Sound
-80.0376,46.9141,Ontario,Temiskaming Shores
-80.3125,46.9766,Ontario,Temiskaming Shores
-80.5875,47.3203,Ontario,Englehart
-80.4875,47.4141,Ontario,Englehart
-80.3125,47.0391,Ontario,Temiskaming Shores
-80.2376,47.0703,Ontario,Temiskaming Shores
-80.3625,47.4141,Ontario,Englehart
-79.9376,47.0235,Ontario,Temiskaming Shores
-79.8875,47.4297,Ontario,Temiskaming Shores
-80.5375,47.2422,Ontario,Temiskaming Shores
-80.0375,46.9297,Ontario,Temiskaming Shores
-80.0625,46.8985,Ontario,Temiskaming Shores
-86.1882,48.4732,Ontario,Marathon
-84.7051,48.0573,Ontario,Hornepayne
-85.2334,48.6965,Ontario,Hornepayne
-86.2382,49.643,Ontario,Marathon
-86.1281,49.6063,Ontario,Marathon
-84.132,48.3459,Ontario,Hornepayne
-85.7759,49.2972,Ontario,Marathon
-86.263,49.3778,Ontario,Marathon
-85.9167,48.8354,Ontario,Marathon
-85.943,48.8806,Ontario,Marathon
-84.8411,48.8112,Ontario,Hornepayne
-85.5892,48.8498,Ontario,Marathon
-84.7687,47.9821,Ontario,Hornepayne
-85.6469,48.7335,Ontario,Marathon
-85.4347,48.5599,Ontario,Hornepayne
-84.4873,47.4274,Ontario,Sault Ste. Marie
-84.8408,48.1814,Ontario,Hornepayne
-84.1066,48.3182,Ontario,Hornepayne
-84.5228,47.5181,Ontario,Sault Ste. Marie
-85.9458,49.3934,Ontario,Marathon
-85.9261,49.0334,Ontario,Marathon
-85.8581,49.0147,Ontario,Marathon
-85.0314,48.4728,Ontario,Hornepayne
-84.6864,47.4226,Ontario,Sault Ste. Marie
-86.1346,49.6288,Ontario,Marathon
-84.7116,48.0619,Ontario,Hornepayne
-84.89,47.9663,Ontario,Hornepayne
-85.2976,48.6029,Ontario,Hornepayne
-84.8669,48.1999,Ontario,Hornepayne
-85.1834,48.7631,Ontario,Hornepayne
-85.2347,48.6955,Ontario,Hornepayne
-86.4715,49.199,Ontario,Marathon
-85.4782,48.4615,Ontario,Marathon
-85.1316,48.6903,Ontario,Hornepayne
-85.1938,48.0885,Ontario,Hornepayne
-85.3181,47.9824,Ontario,Hornepayne
-85.3928,48.5953,Ontario,Hornepayne
-85.5375,48.7519,Ontario,Hornepayne
-85.1833,48.5391,Ontario,Hornepayne
-84.3869,48.9007,Ontario,Hornepayne
-85.4376,48.6327,Ontario,Hornepayne
-85.1876,48.9297,Ontario,Hornepayne
-85.5875,48.4453,Ontario,Marathon
-85.3376,48.6484,Ontario,Hornepayne
-93.3375,49.9766,Ontario,Dryden
-93.3625,49.8672,Ontario,Dryden
-93.6125,49.9453,Ontario,Ear Falls
-93.7875,49.8985,Ontario,Ear Falls
-92.9125,49.9454,Ontario,Dryden
-93.8125,49.8672,Ontario,Ear Falls
-92.7125,50.039,Ontario,Dryden
-93.0125,49.9453,Ontario,Dryden
-92.8625,49.7734,Ontario,Dryden
-92.6625,49.8828,Ontario,Dryden
-93.0125,49.664,Ontario,Dryden
-93.6375,49.789,Ontario,Dryden
-93.3624,49.789,Ontario,Dryden
-93.5875,49.7735,Ontario,Dryden
-92.8374,50.0859,Ontario,Dryden
-92.5625,49.8672,Ontario,Dryden
-92.8875,49.5859,Ontario,Dryden
-93.4126,49.8984,Ontario,Dryden
-93.3875,49.6953,Ontario,Dryden
-93.4625,49.5703,Ontario,Dryden
-93.3125,49.6953,Ontario,Dryden
-92.6375,49.7578,Ontario,Dryden
-92.7625,49.461,Ontario,Dryden
-80.9283,46.546,Ontario,Greater Sudbury
-80.9023,46.465,Ontario,Greater Sudbury
-80.8486,47.0409,Ontario,Rayside-Balfour
-81.3694,46.2034,Ontario,Espanola
-80.7583,46.6448,Ontario,Greater Sudbury
-80.7974,46.6718,Ontario,Greater Sudbury
-80.8879,47.1309,Ontario,Rayside-Balfour
-80.8434,46.5774,Ontario,Greater Sudbury
-81.3446,46.3835,Ontario,Rayside-Balfour
-80.7451,46.6627,Ontario,Greater Sudbury
-80.6597,46.316,Ontario,Greater Sudbury
-81.5565,46.7607,Ontario,Rayside-Balfour
-80.8499,46.5729,Ontario,Greater Sudbury
-80.8498,46.6089,Ontario,Greater Sudbury
-80.7964,46.9328,Ontario,Greater Sudbury
-80.7714,46.6178,Ontario,Greater Sudbury
-80.6282,46.5544,Ontario,Greater Sudbury
-80.8734,46.5703,Ontario,Greater Sudbury
-80.7453,46.6177,Ontario,Greater Sudbury
-81.3454,46.5005,Ontario,Rayside-Balfour
-78.7661,46.3127,Ontario,Mattawa
-80.0683,46.1147,Ontario,North Bay
-80.0194,45.9523,Ontario,Parry Sound
-80.152,46.5564,Ontario,North Bay
-79.2487,46.2491,Ontario,North Bay
-79.3284,46.1873,Ontario,Powassan
-80.2652,46.8721,Ontario,Greater Sudbury
-80.146,46.1063,Ontario,North Bay
-80.4087,46.8298,Ontario,Greater Sudbury
-79.67,45.9938,Ontario,Powassan
-79.2268,46.1228,Ontario,Powassan
-79.3257,46.2773,Ontario,North Bay
-80.2204,46.3409,Ontario,North Bay
-78.9438,46.424,Ontario,Mattawa
-79.9933,46.9565,Ontario,Temiskaming Shores
-79.2622,46.2313,Ontario,Powassan
-83.5875,46.3516,Ontario,Thessalon
-83.1375,47.0703,Ontario,Elliot Lake
-82.8875,46.6641,Ontario,Elliot Lake
-83.3875,46.4297,Ontario,Thessalon
-82.5875,46.3828,Ontario,Elliot Lake
-83.5375,46.3203,Ontario,Thessalon
-82.8375,46.1953,Ontario,Elliot Lake
-83.4125,46.3516,Ontario,Thessalon
-83.4375,46.2735,Ontario,Thessalon
-83.2625,46.2422,Ontario,Thessalon
-82.5176,46.7115,Ontario,Elliot Lake
-82.7033,46.3759,Ontario,Elliot Lake
-83.4585,46.6861,Ontario,Thessalon
-82.9629,46.3627,Ontario,Elliot Lake
-83.4261,46.2548,Ontario,Thessalon
-82.6116,46.3502,Ontario,Elliot Lake
-83.6235,46.3134,Ontario,Thessalon
-82.6137,46.4222,Ontario,Elliot Lake
-82.7901,46.6445,Ontario,Elliot Lake
-82.9306,46.1832,Ontario,Elliot Lake
-82.6373,46.3408,Ontario,Elliot Lake
-82.5227,46.8914,Ontario,Elliot Lake
-83.4277,46.8758,Ontario,Thessalon
-83.6089,46.2778,Ontario,Thessalon
-83.4185,47.2539,Ontario,Thessalon
-82.4585,46.9462,Ontario,Elliot Lake
-84.2376,46.664,Ontario,Sault Ste. Marie
-84.2374,47.1797,Ontario,Sault Ste. Marie
-83.4874,46.7734,Ontario,Thessalon
-83.9625,46.7891,Ontario,Sault Ste. Marie
-83.8125,46.9297,Ontario,Sault Ste. Marie
-84.3625,47.1954,Ontario,Sault Ste. Marie
-83.5875,47.0234,Ontario,Thessalon
-83.9623,46.9307,Ontario,Sault Ste. Marie
-82.9916,46.9697,Ontario,Elliot Lake
-83.4168,46.4845,Ontario,Thessalon
-82.524,46.2389,Ontario,Elliot Lake
-83.3306,46.2973,Ontario,Thessalon
-82.5311,46.9102,Ontario,Elliot Lake
-83.0662,46.7586,Ontario,Elliot Lake
-82.7359,46.3798,Ontario,Elliot Lake
-82.569,46.4542,Ontario,Elliot Lake
-82.8954,47.2232,Ontario,Elliot Lake
-83.4327,46.8702,Ontario,Thessalon
-83.9536,47.1315,Ontario,Sault Ste. Marie
-83.6944,47.0128,Ontario,Thessalon
-83.8678,46.9087,Ontario,Sault Ste. Marie
-84.5647,47.2436,Ontario,Sault Ste. Marie
-84.4371,47.2328,Ontario,Sault Ste. Marie
-84.4626,47.2513,Ontario,Sault Ste. Marie
-81.5125,46.2578,Ontario,Espanola
-81.7626,46.5078,Ontario,Espanola
-81.5625,46.2422,Ontario,Espanola
-82.3625,46.211,Ontario,Elliot Lake
-81.7375,46.2891,Ontario,Espanola
-81.7125,46.1797,Ontario,Espanola
-82.0875,46.164,Ontario,Little Current
-82.3124,46.3203,Ontario,Elliot Lake
-82.1125,46.7422,Ontario,Espanola
-82.0126,46.2734,Ontario,Espanola
-81.5875,46.3359,Ontario,Espanola
-81.7875,46.2734,Ontario,Espanola
-81.6875,46.3047,Ontario,Espanola
-81.7626,46.1484,Ontario,Espanola
-81.603,47.9797,Ontario,Timmins
-81.4199,48.5383,Ontario,Timmins
-81.8322,47.6498,Ontario,Timmins
-81.6122,47.6197,Ontario,Timmins
-81.2288,48.2141,Ontario,Timmins
-81.5836,48.0383,Ontario,Timmins
-81.6337,48.2944,Ontario,Timmins
-81.2276,47.9442,Ontario,Timmins
-81.702,47.8667,Ontario,Timmins
-81.6622,47.8939,Ontario,Timmins
-81.6668,47.21,Ontario,Rayside-Balfour
-81.9022,47.8473,Ontario,Timmins
-81.0936,47.8553,Ontario,Timmins
-81.3326,48.651,Ontario,Timmins
-81.8285,47.4159,Ontario,Rayside-Balfour
-81.5733,47.5956,Ontario,Timmins
-81.6076,47.8042,Ontario,Timmins
-81.5724,48.2452,Ontario,Timmins
-83.8465,48.3239,Ontario,Hornepayne
-83.9263,47.593,Ontario,Sault Ste. Marie
-86.0864,49.6149,Ontario,Marathon
-86.1046,49.6034,Ontario,Marathon
-84.4625,48.8047,Ontario,Hornepayne
-84.7625,49.211,Ontario,Hornepayne
-85.9625,48.6797,Ontario,Marathon
-86.0125,49.1953,Ontario,Marathon
-86.3626,49.2734,Ontario,Marathon
-85.8876,49.0235,Ontario,Marathon
-93.4028,51.0078,Ontario,Ear Falls
-92.6251,51.7578,Ontario,Ear Falls
-93.4625,50.9297,Ontario,Ear Falls
-94.7625,50.8203,Ontario,Red Lake
-94.3625,50.8515,Ontario,Red Lake
-93.8194,51.0703,Ontario,Red Lake
-93.3472,53.211,Ontario,Red Lake
-93.4625,50.8359,Ontario,Ear Falls
-94.0139,51.3359,Ontario,Red Lake
-93.8195,51.3359,Ontario,Red Lake
-94.625,51.4141,Ontario,Red Lake
-93.0625,50.8672,Ontario,Ear Falls
-94.0138,51.711,Ontario,Red Lake
-94.625,52.3516,Ontario,Red Lake
-94.7084,51.3047,Ontario,Red Lake
-94.2361,51.1484,Ontario,Red Lake
-94.0125,50.9922,Ontario,Red Lake
-94.2639,51.2891,Ontario,Red Lake
-93.7916,51.0078,Ontario,Red Lake
-93.7083,51.1172,Ontario,Red Lake
-93.7361,51.0391,Ontario,Red Lake
-93.9584,51.8047,Ontario,Red Lake
-93.8472,51.1484,Ontario,Red Lake
-93.9861,51.164,Ontario,Red Lake
-93.5417,51.3672,Ontario,Red Lake
-94.4125,50.9609,Ontario,Red Lake
-93.875,51.0078,Ontario,Red Lake
-93.875,51.0703,Ontario,Red Lake
-92.8006,50.9854,Ontario,Ear Falls
-94.8089,51.3403,Ontario,Red Lake
-93.213,50.8235,Ontario,Ear Falls
-92.8022,50.5897,Ontario,Ear Falls
-94.3014,50.6545,Ontario,Red Lake
-94.1245,50.9442,Ontario,Red Lake
-93.9672,50.9096,Ontario,Red Lake
-94.2702,51.0686,Ontario,Red Lake
-95.0112,51.0402,Ontario,Red Lake
-94.2761,52.3094,Ontario,Red Lake
-93.3823,50.6972,Ontario,Ear Falls
-94.2101,50.9523,Ontario,Red Lake
-94.1953,50.5963,Ontario,Red Lake
-94.4742,50.7514,Ontario,Red Lake
-92.8969,52.505,Ontario,Red Lake
-94.1972,51.0064,Ontario,Red Lake
-94.5342,51.7129,Ontario,Red Lake
-93.441,50.9218,Ontario,Ear Falls
-94.8123,51.0614,Ontario,Red Lake
-92.4076,51.6315,Ontario,Ear Falls
-94.9248,51.3654,Ontario,Red Lake
-93.9865,51.8177,Ontario,Red Lake
-95.1119,51.3712,Ontario,Red Lake
-94.4486,50.7944,Ontario,Red Lake
-93.8739,51.9984,Ontario,Red Lake
-93.751,50.7313,Ontario,Red Lake
-93.1223,50.8965,Ontario,Ear Falls
-93.9863,51.8087,Ontario,Red Lake
-93.7484,50.5695,Ontario,Red Lake
-92.6129,51.2817,Ontario,Ear Falls
-93.3267,53.0521,Ontario,Red Lake
-94.0006,51.7996,Ontario,Red Lake
-93.4298,53.068,Ontario,Red Lake
-94.4367,51.5585,Ontario,Red Lake
-94.0008,51.8085,Ontario,Red Lake
-93.9867,51.8266,Ontario,Red Lake
-93.9778,51.8177,Ontario,Red Lake
-93.9532,51.13,Ontario,Red Lake
-94.0008,51.8085,Ontario,Red Lake
-93.8083,50.7669,Ontario,Red Lake
-94.0487,52.6173,Ontario,Red Lake
-94.0476,52.5724,Ontario,Red Lake
-93.2144,51.1454,Ontario,Ear Falls
-93.2256,50.4997,Ontario,Ear Falls
-93.9867,51.8266,Ontario,Red Lake
-93.5674,51.3664,Ontario,Red Lake
-77.2065,44.8055,Ontario,Greater Napanee
-78.8375,45.2266,Ontario,Huntsville
-78.7624,44.8985,Ontario,Bracebridge
-78.6375,44.9609,Ontario,Omemee
-78.8375,45.0547,Ontario,Huntsville
-78.6125,44.711,Ontario,Omemee
-78.5374,45.1016,Ontario,Bancroft
-78.3876,44.8203,Ontario,Peterborough
-78.8375,44.7891,Ontario,Bracebridge
-78.6125,45.2265,Ontario,Huntsville
-78.3875,44.8672,Ontario,Bancroft
-78.9125,44.7266,Ontario,Gravenhurst
-78.3375,44.8828,Ontario,Bancroft
-78.7875,44.789,Ontario,Omemee
-79.0125,44.7422,Ontario,Gravenhurst
-78.3374,44.9141,Ontario,Bancroft
-78.6125,45.2422,Ontario,Huntsville
-78.3875,45.1796,Ontario,Bancroft
-78.5375,44.7735,Ontario,Omemee
-78.7625,44.6328,Ontario,Omemee
-78.5124,45.1328,Ontario,Bancroft
-78.4375,44.8203,Ontario,Peterborough
-79.1625,44.6953,Ontario,Orillia
-78.7874,44.5859,Ontario,Omemee
-78.5376,45.211,Ontario,Huntsville
-78.2875,44.6484,Ontario,Peterborough
-78.7858,45.17,Ontario,Huntsville
-78.8092,45.2244,Ontario,Huntsville
-78.9033,44.7401,Ontario,Gravenhurst
-78.7719,44.8726,Ontario,Bracebridge
-78.801,45.1073,Ontario,Huntsville
-78.736,45.142,Ontario,Huntsville
-78.7519,45.0613,Ontario,Huntsville
-78.7119,44.7904,Ontario,Omemee
-78.6772,45.0238,Ontario,Huntsville
-78.5848,44.8058,Ontario,Omemee
-91.6851,51.3873,Ontario,Ear Falls
-90.9384,50.8585,Ontario,Dryden
-91.9292,53.8172,Ontario,Red Lake
-91.5199,50.2612,Ontario,Dryden
-91.207,52.9015,Ontario,Ear Falls
-90.4167,52.2116,Ontario,Ear Falls
-89.3894,52.1437,Ontario,Greenstone
-90.6139,51.3398,Ontario,Dryden
-90.2669,50.5803,Ontario,Atikokan
-91.2595,50.5535,Ontario,Dryden
-91.7628,50.0931,Ontario,Dryden
-91.889,50.0764,Ontario,Dryden
-90.3484,50.888,Ontario,Atikokan
-92.2721,53.3982,Ontario,Red Lake
-90.6077,50.3782,Ontario,Atikokan
-89.5789,53.8347,Ontario,Greenstone
-89.584,53.8436,Ontario,Greenstone
-91.8057,51.7213,Ontario,Ear Falls
-92.3396,50.3362,Ontario,Dryden
-90.6183,50.615,Ontario,Atikokan
-92.1469,50.1101,Ontario,Dryden
-91.3534,53.0016,Ontario,Ear Falls
-92.1317,50.5642,Ontario,Dryden
-91.5768,50.2349,Ontario,Dryden
-91.6754,51.2253,Ontario,Ear Falls
-90.616,50.605,Ontario,Atikokan
